toi,tid,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,koi_disposition
4523.01,427332229,3.961707,1.200512,1.896,16.589,2459498.195,2.7186256,2.129,13160,12.4543,616.33,1388,11.021,275.994,6427,4.52834,1.03,CONFIRMED
4524.01,333657795,49.178124,15.656354,111.854,-202.255,2460233.367,0.9260632,1.035,221,1.67736,1025.84,1576,8.1359,63.6796,5640,4.35,1.11,CONFIRMED
4525.01,36592530,342.385899,-10.675469,45.787,15.52,2460229.466,2.4841975,1.511,10361,13.3413,383.047,1232,10.931,294.001,6089,4.28,1.28,CONFIRMED
4526.01,39926974,335.623315,-7.956353,-254.655,-194.551,2459448.654,2.2602655,1.0103493,6129.678827,2.7262374,21.3031001,547.9367777,13.3455,62.9969,3236,4.88,0.341024,CONFIRMED
4527.01,380887434,19.472257,5.4712,87.767,-634.337,2459474.2,0.3994445,0.8028796,330.8173737,0.9086617,571.5071504,1247.025019,9.16764,18.1037,3702,4.75,0.485948,CONFIRMED
4529.01,384888319,16.968846,12.880955,276.136,-22.641,2459448.512,5.8795752,2.0778157,1352.762211,1.8721219,14.6088648,498.6247907,10.1406,28.384,3611,4.74,0.492759,CANDIDATE
453.01,452808876,72.660592,1.893836,-16.151,-18.866,2458438.966,2.70582,4.968,7500,18.4904,3557.29,2151,9.538961,275.664,6441.6,3.91,2.1,CONFIRMED
4530.01,35022727,48.435473,25.197355,13.49,-13.586,2459450.647,3.6528112,2.8788573,18681.46306,12.6675004,340.5513253,1095.633728,12.2192,300.384,5610,4.51915,0.907682,CONFIRMED
4531.01,262662119,349.063465,0.30669,-0.127,-10.564,2459450.127,4.53347,3.6052513,11929.86197,13.221703,501.4020843,1206.886094,12.1796,453.099,5846,4.31,1.1971,CONFIRMED
4532.01,376939759,19.449382,6.868847,20.267,-12.702,2460231.883,5.8176452,2.577,9178,11.6459,277.39,1136,13.0121,635.722,5633.4,4.27,1.22,CONFIRMED
4533.01,418761354,11.480235,6.34703,-1.97,10.605,2459494.881,2.1747824,1.654,560,1.79105,174.942,1013,11.375,115.461,4542,4.58,0.71,CONFIRMED
4534.01,437704321,333.751879,-17.2508,-12.59,-22.096,2459470.846,2.849282,1.907,4010,4.75272,115.305,912,12.3071,159.522,4279,4.53,0.74,CONFIRMED
4535.01,26017005,52.342055,22.299349,16.579,-14.027,2459449.12,4.0984741,2.323409,16869.9465,14.8366922,319.8755104,1078.611379,12.5489,333.042,5198,4.33,1.0639499,CONFIRMED
4536.01,380907135,19.550586,2.702785,2.461,-14.595,2460226.956,4.0460644,5.824,8004,18.2851,6586.47,2509,10.5559,376.658,6404,4.03,1.81,CONFIRMED
4537.01,251039147,340.59158,-6.87105,11.57,17.732,2459450.837,6.6629951,1.3454748,949.4386612,3.7022837,257.0820256,1021.263188,8.1954,70.2468,5975,4.42,1.07392,CANDIDATE
4538.01,262715204,349.384346,1.300152,15.023,-33.874,2460228.759,7.1385672,2.464,2064,3.60516,63.7967,787,11.2451,154.961,5144.5,4.6,0.77,CONFIRMED
4538.02,262715204,349.384346,1.300152,15.023,-33.874,2459468.742,3.4715644,2.13,1050,2.65245,304.054,1163,11.2451,154.961,5144.5,4.6,0.77,CONFIRMED
4539.01,102264230,331.203092,-12.019067,15.024,-41.309,2459470.147,4.1591488,3.54,12800,12.1616,417.295,1259,11.29,264.78,5576,4.34,1.11,CONFIRMED
4540.01,388816604,18.588433,1.004796,27.981,22.357,2460230.92,2.5048178,2.077,1723,3.9467,448.655,1282,12.9485,427.038,5328,4.47,0.92,CANDIDATE
4542.01,4464022,346.592747,-9.201478,34.004,6.239,2460228.305,5.9167817,1.286,27909,18.1119,18.5055,577,12.2614,284.21,4781,4.29,1.05,CANDIDATE
4543.01,435336785,55.140851,13.552772,12.1,-0.2,2460212.248,5.7740318,4.551,4820,24.6129,660.328,1412,6.7943,370.553,4837.8,4.33418,3.19,CANDIDATE
4544.01,435339847,55.228521,12.572448,22.558,-37.906,2458440.22,8.2000875,2.4601181,1079.592727,2.7997542,58.2025038,704.4580992,11.2867,141.731,4865.6,4.54,0.793476,CONFIRMED
4545.01,610976842,19.610142,6.816728,54.983,-34.965,2460228.933,4.0248735,2.384,23775,11.6786,97.8595,876,12.813,232.801,4492,4.52,0.75,CONFIRMED
4546.01,25911962,51.440653,23.188666,-12.533,-4.911,2460232.739,0.745637,0.671,932,7.71235,3906.17,2202,10.0376,329.537,6984,4.04,1.96,CANDIDATE
4547.01,206284139,338.606231,-13.731804,8.479,-21.602,2459468.23,3.0026215,3.595,5040,14.0672,4289.27,2254,12.1112,491.87,5630,4.11,1.45,CONFIRMED
4548.01,21130820,36.34112,25.530678,-10.4,-2.6,2460229.837,4.6003967,1.402,1130,5.39503,82.7066,1175.803988,9.962,165.593,5970.5,4.33418,1.59,CANDIDATE
4549.01,9030119,355.702386,-9.588712,26.674,-30.385,2460231.218,3.3129214,2.097,1815,4.28877,260.965,1119,12.8466,456.122,5512,4.44,0.98,CANDIDATE
455.01,98796344,45.462478,-16.594496,-369.196,-268.51,2459168.295,5.358776,1.3697764,2708.439372,1.4454154,6.2795537,403.7401541,8.84294,6.86929,3562,4.97389,0.275953,CONFIRMED
4550.01,400972123,167.819807,-68.472537,-11.638,0.419,2460093.052,1.8868756,2.393,368,4.8297,9275.7,2734,9.7741,554.449,7751,3.81,2.57,CANDIDATE
4551.01,204650483,184.978758,-25.827853,-33.998,-16.114,2459312.392,9.956296,10.474,1024,8.32411,1247.74,1655,9.02765,215.986,4956,4.33418,3.38,CONFIRMED
4552.01,248250955,264.714256,-47.637046,-134.727,-472.486,2459361.882,0.3011506,0.6404841,1457.697398,1.2801124,263.5186329,1027.596418,11.9251,27.2684,3304,4.96212,0.286178,CANDIDATE
4553.01,383721338,278.186572,43.25282,1.825,10.419,2459422.817,20.3129649,7.1852402,5194.325804,10.8026737,133.0991422,866.2905237,10.4895,309.746,6490,4.23,1.4658999,CANDIDATE
4554.01,369768787,144.319335,-84.696258,-41.508,75.703,2458605.029,39.1076478,9.0245368,337.4561615,1.4669377,10.4193507,458.2261962,9.6632,88.0207,5490,4.61819,0.796293,CANDIDATE
4555.01,141770198,91.875497,-76.69059,3.751,72.71,2458523.845,522.6272677,9.8639237,238.5844154,2.2445426,1.4505715,279.9010524,8.1676,96.7153,6199,4.21534,1.40973,CANDIDATE
4556.01,107018378,182.925066,-32.53258,-265.946,-282.684,2458570.931,3.792456,1.2264922,3553.278882,1.4571721,6.9862517,414.6491761,13.0454,36.6717,3319,5.03236,0.218553,CANDIDATE
4557.01,258917846,197.912511,-47.45457,-11.6,-13,2458605.104,32.291901,8.0916468,1517.213924,5.1460938,34.1640224,616.6120377,10.3342,220.465,6013,4.438,1.23318,CANDIDATE
4558.01,220414682,71.112335,-59.321447,54.43,76.79,2458325.446,6.5812768,4.663367,55.2290807,1.6765354,241.9466004,1005.888008,8.7147,145.248,5217,4.438,2.2631199,CANDIDATE
4559.01,271169413,211.013538,-30.014125,37.154,-246.151,2458597.872,3.9649053,1.6788114,1160.562614,1.4999935,17.615731,522.5103737,10.9139,31.6354,3476,4.80232,0.426767,CONFIRMED
456.01,77228304,69.116563,-41.246194,63.868,10.099,2458410.951,0.336826,0.883311,18251.29209,15.240658,11129.64647,2619.630824,15.7298,39.4781,5780,4.438,1,FALSE POSITIVE
4560.01,307716123,127.832228,-68.0239,-8.912,25.959,2458441.156,3.7634028,2.5259027,140.4352916,2.4144238,2109.434214,1728.467612,9.1007,207.571,6491,4.00559,1.89742,CANDIDATE
4561.01,33716474,60.961895,-76.021457,28.616,93.101,2458330.062,8.9356558,1.9539147,420.5298106,2.0224563,91.9623692,789.8093802,11.0559,179.008,5631,4.57723,0.851957,CANDIDATE
4562.01,349576261,112.010059,-63.517779,-5.977,10.433,2459132.226,225.1037885,4.0237136,10850.13494,13.2081506,3.2010509,341.1480504,11.5326,339.605,5965.99,4.28007,1.25231,CONFIRMED
4563.01,418255064,196.653058,-80.617002,-15.547,24.202,2458629.331,743.4843888,3.8041623,5535.460409,5.4510788,3.9939064,360.5530878,11.6157,156.348,5342,4.71456,0.697666,CANDIDATE
4564.01,400786146,167.000935,-67.149824,-0.789,-1.28,2459323.08,22.1536777,7.5893785,4469.319877,12.6297905,126.5238849,855.3874599,10.7716,333.206,6123,4.07991,1.6267,FALSE POSITIVE
4565.01,381897917,270.107996,-48.474637,27.384,-376.379,2458676.61,692.5150646,2.6383141,1810.281162,2.2782015,0.1784528,165.7679643,10.3154,33.2345,3614,4.71017,0.531248,CANDIDATE
4566.01,269728501,56.769865,-79.334322,79.983,37.745,2459036.38,2.0844882,1.5541575,609.0046533,1.881105,220.7698145,983.115793,11.5832,118.765,4443.39,4.57662,0.713304,CANDIDATE
4567.01,307849973,128.506585,-66.768549,63.377,-37.33,2458543.862,0.8409429,1.1780506,549.3465906,1.6732084,331.5613798,1088.330334,11.9212,91.313,3830,4.64404,0.608498,CANDIDATE
4567.02,307849973,128.506585,-66.768549,63.377,-37.33,2458548.589,23.5422422,3.2390849,1411.971726,2.3109407,3.9005169,358.4266471,11.9212,91.313,3830,4.64404,0.608498,CANDIDATE
4568.01,447088034,238.702259,-65.901121,16.459,21.305,2460121.465,14.0063765,1.971,300,2.26316,19.2603,583,6.9608,48.0378,5899,4.22221,1.33,CANDIDATE
4569.01,149126400,81.028116,-63.028858,412.58,-214.467,2459036.843,1.2253159,3.435758,6006.517507,2.3820012,72.0671413,743.1116558,15.764,212.947,3725,4.92832,0.297644,FALSE POSITIVE
457.01,89256802,58.725356,-26.423411,95.26,61.41,2458411.561,1.1759834,0.9928338,14881.47961,7.7193559,82.500462,768.6592267,13.741,370.553,3054,5.08962,0.512881,CANDIDATE
4570.01,137402055,292.068311,38.8422,-1.827,-14.356,2459391.46,1.9737719,2.1771701,32350.43739,14.2783974,265.9747113,1029.982477,15.0523,642.051,4664.23,4.61963,0.697971,CONFIRMED
4571.01,48451130,284.879979,49.26702,-2.631,6.42,2459413.719,30.3599812,6.0823745,19347.59906,11.2141216,9.8942349,452.3403225,13.7589,436.257,4815,4.5293,0.795118,CONFIRMED
4572.01,154940895,210.048871,88.612103,111.901,91.802,2458822.702,13.4755461,2.2763948,1090.093441,1.5718719,5.0549516,382.427399,11.9212,61.7358,3710,4.7642,0.469524,CANDIDATE
4573.01,362103298,268.253758,66.134585,42.175,-17.355,2458693.434,10.7155521,2.727777,424.299807,1.4160391,15.8954977,509.258495,11.0444,72.8333,4207,4.66778,0.623617,CANDIDATE
4574.01,298428237,312.065404,24.484549,52.78,4.55,2459823.527,0.768988,0.512,870,2.01326,70.4453,807,11.7495,69.81,3734,4.69992,0.54,CANDIDATE
4575.01,372759746,175.196879,71.978724,-4.996,17.883,2460317.227,27.9815639,4.901,722,2.85252,69.3133,803,10.3203,194.791,5905,4.34239,1.16,CANDIDATE
4576.01,157667414,275.226841,16.452703,-0.658,4.336,2459010.845,10.4834062,3.2981777,1767.884184,3.5119412,20.3357654,541.6077626,10.1658,54.9588,4271,4.60188,0.677846,CANDIDATE
4577.01,138364831,293.871914,38.422918,-0.298,-6.646,2459391.112,1.6255124,2.6590029,10095.36145,11.2971803,1238.866122,1513.128613,14.4669,938.715,5483.74,4.38272,1.04426,CONFIRMED
4578.01,154474036,184.210967,75.140236,56.817,48.84,2459634.199,8.6239097,2.6192964,675.1210806,2.9176946,119.024779,842.4208274,10.7757,182.249,5917,4.58257,0.878735,CANDIDATE
4579.01,27769688,296.132814,48.97731,2.458,-15.926,2458733.313,88.495683,6.9510849,2838.575657,5.1574303,0.4523971,209.1701491,11.3523,223.757,5509.61,4.47728,0.939951,CONFIRMED
458.01,64071894,39.136304,-22.244996,111.699,27.448,2458414.166,17.5288347,2.1115133,1131.507568,2.8950078,25.4510626,572.8570065,9.6438,76.6986,5164,4.5371,0.829519,CANDIDATE
4580.01,219742885,242.415045,65.828021,92.938,-259.033,2458684.085,0.9167992,1.3578155,39.0383592,0.6115871,2437.343331,1792.045066,8.5954,67.7223,5659,5.62196,0.973028,CANDIDATE
4581.01,273231214,297.333072,41.891119,1.967,1.365,2458719.362,22.3428773,6.700128,5934.920012,11.3355032,99.086036,804.6793626,11.7889,477.052,6184,4.20121,1.42864,CONFIRMED
4581.02,273231214,297.333072,41.891119,1.967,1.365,2459774.45,4.11641125,6.6171206,3767.521748,8.9205086,138.5753642,875.0669002,11.7889,477.052,6184,4.20121,1.42864,CONFIRMED
4582.01,219854519,256.860137,68.865626,-20.084,1.059,2459394.938,31.0343214,12.0587354,1572.189109,10.1577688,33.7343273,614.6639792,10.5481,383.846,5234,4.438,2.56935,CONFIRMED
4584.01,120255950,284.472247,39.911889,10.865,17.52,2459399.639,31.5786847,2.1295055,2119.325668,4.8743389,27.0094647,581.4317504,10.6114,185.875,5696,4.40025,1.05178,CONFIRMED
4585.01,233529335,280.203329,62.506346,26.287,-10.478,2458915.989,4.11641125,12.8976378,384.7552746,2.5653805,1.0601504,258.7984214,9.64656,156.873,6000,5.03448,1.2886699,CANDIDATE
4586.01,416534875,164.524644,59.430179,25.618,-4.73,2459632.558,5.3909915,1.954,570,2.22182,91.5265,861,10.7382,150.445,5405,4.53628,0.87,CANDIDATE
4587.01,137683938,292.579856,37.376262,-2.58,-30.239,2459393.66,3.2903136,1.7465253,15334.21814,7.5296069,37.0869991,629.3977311,14.5505,258.979,3579,4.67905,0.567309,CONFIRMED
4588.01,48031665,282.00042,48.542256,10.433,8.646,2458689.149,13.1187746,4.5278413,333.0027831,2.9857871,459.9054123,1181.100572,9.06584,225.181,7800,4.31091,1.57458,CANDIDATE
4589.01,164458714,283.151045,45.140084,61.515,61.846,2460364.346,17.8335899,3.642,289,2.16267,62.1044,782,9.03131,147.527,6304,4.22164,1.43,CONFIRMED
4590.01,154923406,203.195141,84.514705,-125.001,-38.631,2458703.265,25.9213509,2.1208392,589.3171527,1.9119702,13.4574783,488.4956168,9.6446,72.1096,5011,4.56555,0.786678,CANDIDATE
4591.01,356868487,275.838952,69.861926,-12.235,-2.898,2459692.969,27.9102929,10.6336018,18279.51765,19.2884326,55.0960466,694.8640749,11.7167,526.166,6327,4.438,1.39013,FALSE POSITIVE
4592.01,122785299,291.13762,36.577344,7.99,-2.449,2459392.14,8.8849511,1.9958507,16966.96587,12.6838437,94.2936984,794.7680813,14.575,835.356,5160,4.39775,0.977054,CONFIRMED
4593.01,399954349,287.605703,49.523394,13.516,32.603,2458689.578,7.8344688,3.1260803,2017.362877,3.7973353,51.6399559,683.7010001,11.6052,153.676,4837,4.60493,0.731146,CONFIRMED
4593.02,399954349,287.605703,49.523394,13.516,32.603,2458684.472,3.0051929,1.8111648,737.8355831,2.1434355,185.282957,940.9761542,11.6052,153.676,4837,4.60493,0.731146,CONFIRMED
4594.01,158555987,287.807212,43.188801,0.685,0.621,2458687.926,5.5460893,2.2804171,1956.621535,8.8601851,1504.944602,1588.546302,11.8995,847.299,6963.86,4.07013,1.88937,FALSE POSITIVE
4595.01,159725995,291.275663,47.329511,2.018,-0.284,2459394.279,3.7705865,3.9149764,12789.73686,15.822462,878.8827779,1388.680983,14.9767,1898.26,5897,4.18651,1.38188,CONFIRMED
4596.01,86951294,98.707848,27.388017,-7.294,-26.161,2460283.324,4.1194175,2.057,722,2.68492,232.099,1087,9.2564,93.4913,5598,4.45,0.98,CANDIDATE
4597.01,68573534,73.705654,22.146384,-25.384,-24.687,2459523.197,4.6663795,2.526,6900,13.2255,711.568,1438,7.82403,125.189,7712,4.31,1.57,CANDIDATE
4598.01,29017001,50.787196,24.690039,20.982,-7.522,2460251.524,8.2003748,2.168,1521,15.9053,530.919,1337,9.58025,208.41,6011,3.99,1.76,CANDIDATE
4599.01,307809773,99.291543,17.56627,-764.522,337.802,2460284.446,2.7694936,1.031,712,1.27326,21.8758,602,7.89863,10.0055,3807,4.77,0.47,CONFIRMED
4599.02,307809773,99.291543,17.56627,-764.522,337.802,2460277.804,5.7060868,0.863,821,1.89602,20.536,593,7.89863,10.0055,3807,4.77,0.47,CONFIRMED
460.01,9804616,47.64349,-9.276812,83.543,-7.547,2458411.066,0.5168347,0.936413,33190.70691,6.597837,118.6676385,841.7881825,14.1118,210.988,3274,4.9794,0.273,FALSE POSITIVE
4600.01,232608943,258.450367,64.566173,7.459,0.215,2459419.383,82.6901439,7.5240298,6529.576513,6.8236925,3.3159282,344.1684282,11.8787,216.056,5073,4.53,0.831915,CONFIRMED
4600.02,232608943,258.450367,64.566173,7.459,0.215,2459751.599,482.8191,10.8504687,6928.144617,6.9087752,48.3867084,672.6687765,11.8787,216.056,5073,4.53,0.831915,CONFIRMED
4601.01,349071261,75.814118,24.22327,4.301,-14.898,2459501.267,2.7875233,1.7384121,8077.672613,15.2099907,1379.137256,1554.252671,10.3099,225.749,6408.3,4.34,1.27487,CANDIDATE
4602.01,467651916,60.600332,31.329835,-115.36,-192.354,2460655.202,3.9813082,3.1,464,2.36323,986.754,1561,7.7746,63.0637,6011.9,4.36,1.16,CONFIRMED
4603.01,437856897,83.865929,21.294242,0.171,-23.035,2460273.681,7.2455997,2.734,1106,14.2395,1192.46,1637,8.6554,225.643,6169.1,3.65,2.68,CONFIRMED
4604.01,27039476,76.44594,21.548199,30.712,-97.082,2460257.718,2.2251639,1.545,284,1.50436,348.601,1203,9.3928,90.0562,5509,4.5,0.92,CONFIRMED
4605.01,19155785,81.715698,18.419816,44.849,-33.859,2460254.351,3.1442556,1.81,2095,4.69096,685.022,1425,10.2207,148.574,5691,4.45,1,FALSE POSITIVE
4606.01,68577662,73.766793,18.654323,62.064,-48.245,2459522.949,11.1684037,5.354,9660,12.77,312.155,1171,9.31437,130.72,5981,4.31,1.22,CONFIRMED
4607.01,28294709,28.905222,24.118154,62.062,-24.561,2459498.183,5.5109534,2.411,520,3.08109,262.935,1121,9.67952,180.022,6404,4.31,1.31,CANDIDATE
4608.01,427740976,59.647191,25.388587,-1.07,-5.539,2460256.016,2.3494903,2.014,9053,14.6551,1355.37,1690,11.4512,550.363,7418.5,4.31,1.51,CANDIDATE
4609.01,118820486,70.374204,21.257733,-0.528,-6.052,2460229.447,2.6921752,3.246,9194,16.0682,4194.73,2242,10.4117,349.025,7461.4,4.22,1.68,CANDIDATE
461.01,4646810,38.271253,-10.352178,-173.029,-92.131,2458416.352,10.9245478,1.8716477,653.537141,1.9015018,35.242668,621.4224577,8.8723,45.5621,4884,4.49,0.74413,CONFIRMED
4610.01,1950736,79.04324,30.585072,-112.604,-71.913,2460307.729,3.1129681,2.308,585,1.5002,151.507,977,10.0745,47.914,4104,4.57,0.69,FALSE POSITIVE
4611.01,68646526,73.841599,19.280926,36.117,5.562,2459520.906,5.2289874,3.386,320,2.3513,538.64,1342,9.02078,128.654,6213,4.3,1.28,CANDIDATE
4612.01,97735908,92.664023,30.957133,16.74,-2.405,2460257.045,4.1137862,5.235,5739,15.0368,3108.45,2080,8.22398,134.058,6327,3.99,1.88,CONFIRMED
4614.01,408809625,38.153496,16.337623,-5.684,24.086,2459448.534,13.8338893,1.4260598,8899.362156,10.4349704,22.7363971,556.929421,11.0302,101.255,4225.95,4.37245,0.876814,CANDIDATE
4615.01,84599716,96.679195,25.205001,3.664,5.778,2459550.58,5.3193755,6.6913995,6537.083982,19.6684639,1968.900323,1698.93077,11.7892,835.907,6350,3.78918,2.3693399,CANDIDATE
4616.01,258796169,14.818088,13.860795,31.563,178.888,2458765.026,1.5538188,0.923936,3449.951918,1.2643202,17.9814886,525.2017443,12.8872,28.1016,3244,5.07736,0.192729,CANDIDATE
4617.01,18373995,71.022672,22.567602,13.237,-13.955,2459474.422,3.4878754,2.8827447,18093.48421,16.8851071,706.3971426,1314.867476,12.357,333.973,5752.44,4.27789,1.22041,CANDIDATE
4618.01,284326455,99.897992,25.482401,-0.073,-33.237,2459475.982,3.7998536,1.8114914,25455.08499,13.2670623,88.67126,782.6461795,12.2341,143.651,4133.4,4.48806,0.759375,CONFIRMED
4619.01,238586172,91.108286,22.49945,1.429,-5.974,2459528.342,3.4732399,4.3731099,10338.21928,16.6589645,2304.52864,1767.116887,13.8232,1490.49,7406.97,4.27763,1.56373,CANDIDATE
462.01,420049884,36.276465,1.32355,26.47,-29.74,2458414.823,4.1074291,3.0844055,900.9217753,3.971632,445.4447971,1171.704836,10.6573,205.366,5205,4.45924,1.30055,CANDIDATE
4620.01,171160243,68.071463,33.396384,11.109,-2.743,2459933.972,1.3887494,1.38,3301,15.9057,12503.9,2945,9.56967,272.645,7825,4.07227,2.08,CANDIDATE
4621.01,293457754,26.793225,3.132932,-5.343,-21.97,2459451.521,4.5195089,3.1628648,17738.86254,14.3049176,382.449189,1127.880753,12.3553,437.495,5887,4.44001,1.0321,CONFIRMED
4623.01,56399553,62.670422,24.401656,16.452,-21.988,2459475.969,3.2588316,2.2220346,22743.23375,12.8714868,284.4141772,1047.387918,11.5476,178.475,5387.06,4.58431,0.817114,CONFIRMED
4624.01,84339983,100.848014,27.252182,-8.161,-22.954,2459475.61,2.7908285,2.2599869,10049.69388,16.7559488,1998.781152,1705.340322,10.5136,320.639,6635.91,4.24728,1.4707,CONFIRMED
4625.01,58472992,65.653481,25.699878,-1.585,-3.482,2459475.638,2.191342,1.8100691,1062.791258,2.301946,243.7119088,1007.717817,10.5774,370.553,4384.23,4.438,0.720126,CANDIDATE
4626.01,241442273,205.513548,-48.466443,-170.743,-148.406,2459338.399,17.4756122,2.895,790,2.65592,24.581,620,8.4492,51.1333,5387.2,4.33418,0.84,CANDIDATE
4627.01,89702406,127.649986,-58.528508,-2.6,29.1,2459264.712,23.1438551,5.7659467,6955.873894,13.2171669,36.2033889,625.6148603,11.5252,260.383,5356,4.38,1.06356,FALSE POSITIVE
4628.01,404421005,202.01619,-15.937975,-98.674,-36.096,2458575.158,6.32668,2.0310601,520.8002154,2.2901554,195.7303563,953.9690748,9.66562,113.123,5673,4.46318,0.975383,CONFIRMED
4629.01,304339227,275.943112,-68.34495,-63.515,-14.805,2458673.334,714.6970956,5.6919436,457.0864505,2.491011,0.5647608,221.0985478,8.6577,92.0015,6324,4.37047,1.12577,CANDIDATE
463.01,176831592,48.957233,-32.802396,59.356,10.852,2459169.218,2.53405,1.944,4070,26.5362,3632.83,2162,9.1013,187.812,6497.8,4.17,1.65,FALSE POSITIVE
4630.01,292202337,230.887224,-25.370615,-21.417,29.471,2458619.207,721.5622191,4.5933413,2177.931991,4.5521238,0.3470093,195.7514704,9.046,85.3751,6294,4.53886,0.968886,CANDIDATE
4631.01,313006381,137.524773,75.610842,52.96,-9.187,2458705.691,33.6356252,3.884357,724.0198395,2.3945586,14.5288129,497.9403065,8.7551,62.2978,5614,4.60434,0.821642,CANDIDATE
4632.01,336075472,276.862418,45.454489,32.536,111.749,2458712.449,63.1448519,4.9925509,1697.01881,2.8828549,1.8139846,295.9907568,10.6329,65.4707,4152,4.55825,0.702045,CANDIDATE
4633.01,307958020,256.843102,62.475548,-23.056,-67.019,2458864.835,271.938639,11.1292466,483.1688883,3.5295923,1.2295467,268.5690786,8.3498,95.2016,5490.04,4.02198,1.5819,CONFIRMED
4634.01,17150865,64.644978,19.179039,10.725,-2.569,2460232.413,0.8706763,1.007,1861,6.52133,1486.34,1729,12.5065,568.754,6121,4.16573,1.47,FALSE POSITIVE
4635.01,337129672,33.630248,8.079261,122.405,-203.403,2460209.919,49.1077047,2.9402319,28125.14521,12.3506372,3.1634389,340.1414927,10.6029,75.3511,4358,4.55296,0.72245,FALSE POSITIVE
4636.01,405484221,56.730555,24.187804,20.298,-43.964,2459454.509,42.8289152,2.3248526,85688.82045,8.539416,0.2884754,186.9161969,15.7488,136.79,3090,4.93803,0.289034,FALSE POSITIVE
4637.01,306485267,33.26482,19.402667,47.918,-14.521,2459451.613,14.3540583,2.5122529,1053.071967,2.8052104,38.4877433,635.2583194,10.3991,112.147,5142.48,4.50291,0.86465,CANDIDATE
4638.01,58824746,12.820663,12.787986,5.34,-13.309,2459449.354,10.2829583,3.5348916,865.1246457,2.7186716,87.4018996,779.8300521,10.7434,168.248,5700,4.54131,0.894563,CONFIRMED
