default_flag,sy_snum,sy_pnum,disc_year,pl_controv_flag,pl_orbper,pl_rade,pl_radj,ttv_flag,st_teff,st_rad,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,koi_disposition
1,1,0,2019,0,5.17518,1.53,0.136,0,5286,0.826,132.2470045,22.4308666,312.43,13.411,11.235,13.0906,CANDIDATE
1,1,0,2016,0,9.73605539,2.6,0.23106432,0,5508,0.946449,126.1744434,22.6888782,465.051,13.628,11.818,13.4356,CANDIDATE
1,1,0,2016,0,2.22645,2.6,0.23,0,5286,0.782,129.2119475,22.7410958,569.614,15.072,12.855,14.7975,CANDIDATE
0,1,0,2016,0,2.226,2.6,0.23106432,0,5013,0.778333,129.2119475,22.7410958,569.614,15.072,12.855,14.7975,CANDIDATE
0,1,0,2016,0,3.209,2.6,0.23106432,0,5060.51,0.910204,126.0234932,22.7832013,238.775,13.142,10.88,12.9416,CANDIDATE
0,1,0,2016,0,3.209185,40.1,3.58,0,5286,0.89,126.0234932,22.7832013,238.775,13.142,10.88,12.9416,CANDIDATE
1,1,0,2016,0,3.209149,5.27465763,0.47,0,5182,0.839324,126.0234932,22.7832013,238.775,13.142,10.88,12.9416,CANDIDATE
0,1,0,2016,0,3.2092033,6.33877,0.56550816,0,5060.5,0.91,126.0234932,22.7832013,238.775,13.142,10.88,12.9416,CANDIDATE
1,1,0,2016,0,2.91825,1.65,0.147,0,5286,0.776,127.9211671,22.8415869,274.014,13.525,11.242,13.2686,CANDIDATE
0,1,0,2016,0,2.918,2.6,0.23106432,0,4996.93,0.763904,127.9211671,22.8415869,274.014,13.525,11.242,13.2686,CANDIDATE
0,1,0,2016,0,0.898,2.6,0.23106432,0,5286,0.863,128.1695507,23.0320039,264.78,14.858,12.948,14.6651,CANDIDATE
0,1,0,2016,0,0.898216,4.02,0.359,0,5528,0.82,128.1695507,23.0320039,264.78,14.858,12.948,14.6651,CANDIDATE
1,1,0,2016,0,0.898344,9.8,0.87,0,5286,0.9,128.1695507,23.0320039,264.78,14.858,12.948,14.6651,CANDIDATE
0,1,0,2016,0,0.898312,32,2.85,0,5286,0.79,128.1695507,23.0320039,264.78,14.858,12.948,14.6651,CANDIDATE
0,1,0,2016,0,0.89803906,2.6,0.23106432,0,5286,0.863,128.1695507,23.0320039,264.78,14.858,12.948,14.6651,CANDIDATE
1,1,0,2016,0,6.676,2.6,0.23106432,0,4036,0.863,132.7540985,23.0836613,769.424,19.6298,10.713,19.0658,CANDIDATE
1,1,0,2018,0,1.023613,2.6,0.23106432,0,6658.58,2.97485,136.5483277,23.1235964,1223.87,12.267,11.044,12.1703,FALSE POSITIVE
1,1,0,2018,0,0.545702,2.6,0.23106432,0,5330,4.752,133.2271026,23.2428226,2031.74,14.055,11.749,13.7199,CANDIDATE
1,1,0,2019,0,4.70751,1.52,0.136,0,5286,0.998,127.6541149,23.2451004,329.537,12.497,10.922,12.3979,CANDIDATE
1,1,0,2018,0,5.173531,2.6,0.23106432,0,5188.24,1.14689,134.213013,23.3304435,509.353,13.806,11.526,13.5264,FALSE POSITIVE
1,1,0,2018,0,5.489456,2.6,0.23106432,0,5151,3.27338,133.3328045,23.5317481,1869.17,14.371,11.894,14.1039,FALSE POSITIVE
1,1,0,2018,0,0.699705,2.6,0.23106432,0,6804.44,2.09781,135.2256611,23.6101958,1531.04,13.34,12.27,13.3519,FALSE POSITIVE
1,1,0,2018,0,0.555317,2.6,0.23106432,0,5295,1.07851,135.8050393,23.7715847,1347.23,15.903,13.728,15.6827,FALSE POSITIVE
1,1,0,2018,0,0.569192,2.6,0.23106432,0,6510,1.51974,131.9299153,23.7750461,1683.08,14.768,13.407,14.4458,FALSE POSITIVE
1,1,0,2018,0,0.751394,2.6,0.23106432,0,5480,1.27317,130.9328783,23.7965421,1295.54,15.421,13.335,15.0404,FALSE POSITIVE
1,1,0,2018,0,1.17715,2.6,0.23106432,0,6390,2.529,134.3375726,24.1141415,920.972,12.809,11.096,12.6655,CANDIDATE
1,1,0,2018,0,9.148701,2.6,0.23106432,0,6072,1.8215,129.5703396,24.5120206,599.545,12.246,10.803,12.128,FALSE POSITIVE
1,1,0,2018,0,1.190316,2.6,0.23106432,0,3420,0.335,131.0553251,24.5162853,157.625,16.87,12.747,15.8929,CANDIDATE
1,1,0,2018,0,2.724469,2.6,0.23106432,0,6707,1.60222,130.2720943,24.5424323,2967.26,15.639,14.182,15.4373,FALSE POSITIVE
1,1,0,2018,0,12.886147,2.6,0.23106432,0,5033,0.805017,132.9302232,24.6172215,278.166,13.375,11.196,13.1188,FALSE POSITIVE
1,1,0,2018,0,0.723102,2.6,0.23106432,0,5897.77,1.19162,131.5960511,24.7569414,700.399,13.478,11.898,13.4893,FALSE POSITIVE
1,1,0,2018,0,6.924808,8.5,0.76,0,5300,0.795,131.7746924,24.9394118,767.471,15.539,13.408,15.1695,CANDIDATE
1,1,0,2018,0,0.526018,2.6,0.23106432,0,3614,0.671247,133.8758538,25.0205528,265.78,14.09,11.807,15.258,FALSE POSITIVE
1,1,0,2018,0,1.190354,2.6,0.23106432,0,6350,2.407,131.0673398,25.0757683,329.005,10.152,8.872,10.1093,CANDIDATE
1,1,0,2018,0,0.793048,2.6,0.23106432,0,5459,1.76335,131.8385066,25.1656263,888.636,13.723,11.814,13.5606,FALSE POSITIVE
1,1,0,2018,0,0.594392,2.6,0.23106432,0,5552,0.863,130.4122681,25.1826645,913.25,15.331,13.595,15.3063,FALSE POSITIVE
1,1,0,2018,0,1.160308,2.6,0.23106432,0,4331,0.883616,130.7070546,25.1910877,228.349,14.001,10.76,13.3883,FALSE POSITIVE
1,1,0,2018,0,5.190254,2.6,0.23106432,0,3120,0.645,132.092118,25.2432742,207.293,17.27,12.255,16.0693,CANDIDATE
1,1,0,2021,0,11.480611,23.562,2.10206446,0,4692,5.415,132.7036152,25.3174101,2622.55,14.69,12.002,14.4279,CANDIDATE
1,1,0,2018,0,0.59812,2.6,0.23106432,0,4142,0.935307,130.1406047,25.3181929,323.769,14.821,11.51,14.3479,FALSE POSITIVE
1,1,0,2018,0,1.095841,2.6,0.23106432,0,5920,1.906,131.6535145,25.3374544,908.898,13.424,11.72,13.1782,CANDIDATE
0,1,0,2016,0,1.717,2.6,0.23106432,0,6049,1.69089,207.7914221,-18.4617958,941.744,13.675,11.899,13.3498,CANDIDATE
1,1,0,2016,0,0.7165461,25.5,2.27,0,5286,1.754,207.7914221,-18.4617958,941.744,13.675,11.899,13.3498,CANDIDATE
1,1,0,2016,0,12.426,2.6,0.23106432,0,5926,1.34653,207.1245787,-18.1966339,936.196,14.319,12.497,13.9996,CANDIDATE
1,1,0,2021,0,16.715029,3.402,0.30350663,0,5406,0.854,205.9042638,-18.0237509,376.519,13.765,11.624,13.6787,CANDIDATE
1,1,0,2016,0,2.76294135,2.6,0.23106432,0,5794,0.787867,205.1470099,-17.6951755,348.015,13.294,11.53,13.1627,CANDIDATE
1,1,2,2019,0,2.289363,1.48,0.13203698,0,5171,0.8,207.2061241,-17.6098985,418.395,14.611,12.186,14.1864,CONFIRMED
0,1,2,2019,0,2.28943,1.323,0.11803015,0,5286,0.863,207.2061241,-17.6098985,418.395,14.611,12.186,14.1864,CONFIRMED
0,1,2,2019,0,2.28896,1.83,0.163,0,5286,0.749,207.2061241,-17.6098985,418.395,14.611,12.186,14.1864,CONFIRMED
0,1,2,2021,0,5.21378,2.29,0.204,0,5286,0.749,207.2061241,-17.6098985,418.395,14.611,12.186,14.1864,CONFIRMED
1,1,2,2021,0,5.213965,2.27,0.20251618,0,5171,0.8,207.2061241,-17.6098985,418.395,14.611,12.186,14.1864,CONFIRMED
0,1,2,2021,0,5.213,2.6,0.23106432,0,5008,0.776343,207.2061241,-17.6098985,418.395,14.611,12.186,14.1864,CONFIRMED
1,1,0,2016,0,1.225,2.6,0.23106432,0,5222,0.836336,201.4621196,-17.4831758,461.318,14.447,12.122,14.1098,CANDIDATE
1,1,0,2018,0,0.595621,0.58303133,0.05,0,5338,0.863058,202.9589465,-17.430656,80.3025,10.127,7.912,9.84344,CANDIDATE
1,1,0,2019,0,1.605718,16,1.4,0,5286,1.9,204.3052548,-17.3974158,551.776,15.054,12.448,14.4072,CANDIDATE
1,1,0,2016,0,6.669,2.6,0.23106432,0,5048,0.871771,208.0779538,-17.2255152,453.754,14.473,12.092,14.046,CANDIDATE
1,1,0,2018,0,17.788652,47.8,4.26,0,5286,0.76,199.9766096,-17.1811426,805.825,14.939,12.762,14.5983,CANDIDATE
0,1,0,2016,0,12.9348816,2.6,0.23106432,0,5286,0.863,203.0872028,-17.0612731,375.092,14.683,12.175,14.3986,CANDIDATE
1,1,0,2016,0,12.93562,33.6,3,0,5286,1.511,203.0872028,-17.0612731,375.092,14.683,12.175,14.3986,CANDIDATE
1,1,0,2019,0,51.735,15.3,1.36,0,5286,1.511,203.0872028,-17.0612731,375.092,14.683,12.175,14.3986,CANDIDATE
0,1,0,2016,0,34.144,2.6,0.23106432,0,5690,1.68987,204.641935,-16.9101076,1138.25,14.511,12.467,14.0925,CANDIDATE
1,1,0,2016,0,34.1365,10.54,0.9403,0,5286,1.791,204.641935,-16.9101076,1138.25,14.511,12.467,14.0925,CANDIDATE
1,1,0,2019,0,3.56467,1.62,0.145,0,5286,0.564,207.9868012,-16.7067415,267.728,15.294,12.002,14.732,CANDIDATE
1,1,0,2019,0,21.0791,2.71,0.242,0,5286,1.362,205.8941425,-16.6906686,569.102,13.091,11.309,12.8021,CANDIDATE
1,1,0,2016,0,4.17458,1.08,0.0964,0,5286,0.28,208.3794531,-16.6597257,177.501,15.832,11.655,15.002,CANDIDATE
0,1,0,2016,0,4.174,2.6,0.23106432,0,3620,0.539055,208.3794531,-16.6597257,177.501,15.832,11.655,15.002,CANDIDATE
1,1,0,2019,0,15.9489,2.48,0.221,0,5286,1.29,206.18678,-16.2174553,620.59,13.347,11.696,13.0054,CANDIDATE
0,1,0,2016,0,2.548,2.6,0.23106432,0,3545,0.515866,201.6867614,-16.1053809,132.918,15.506,11.165,14.5263,CANDIDATE
1,1,0,2016,0,2.55068936,2.6,0.23106432,0,3545,0.515866,201.6867614,-16.1053809,132.918,15.506,11.165,14.5263,CANDIDATE
1,1,0,2016,0,2.549,2.6,0.23106432,0,5286,0.863,201.6629627,-16.0949766,264.78,14.437,11.967,14.388,CANDIDATE
0,1,0,2016,0,2.55234671,2.6,0.23106432,0,5286,0.863,201.6629627,-16.0949766,264.78,14.437,11.967,14.388,CANDIDATE
1,1,0,2021,0,2.500285,64.215,5.72888844,0,6051,2.481,204.9970365,-16.0828568,308.895,9.99,8.724,9.86752,CANDIDATE
1,1,0,2019,0,0.6962935,3.85,0.343,0,5286,1.107,200.769792,-15.8187466,380.58,13.472,11.054,13.1728,CANDIDATE
1,1,0,2016,0,22.446,2.6,0.23106432,0,4118,0.693527,201.2720189,-15.6251955,333.063,15.724,12.34,15.1145,CANDIDATE
0,1,0,2016,0,26.147,2.6,0.23106432,0,5442,0.811187,200.3561232,-15.3772776,336.109,13.426,11.467,13.1609,CANDIDATE
1,1,0,2016,0,26.143,2.52,0.225,0,5286,0.8091,200.3561232,-15.3772776,336.109,13.426,11.467,13.1609,CANDIDATE
1,1,0,2016,0,14.452,2.6,0.23106432,0,6318,1.11514,210.5470248,-15.069495,367.105,11.922,10.773,12.0649,CANDIDATE
1,1,0,2016,0,36.152,2.6,0.23106432,0,6318,1.11514,210.5470248,-15.069495,367.105,11.922,10.773,12.0649,CANDIDATE
1,1,0,2019,0,6.16596,2.6,0.23106432,0,5882,1.3,202.5628516,-15.004401,391.87,11.971,10.727,12.0169,CANDIDATE
1,1,0,2016,0,46.4221,2.66,0.237,0,5286,0.893,203.6288001,-14.9473302,485.771,13.918,11.951,13.7025,CANDIDATE
0,1,0,2016,0,46.423,2.6,0.23106432,0,5642,0.851697,203.6288001,-14.9473302,485.771,13.918,11.951,13.7025,CANDIDATE
1,1,0,2019,0,1.852487,36.8,3.28,0,5286,2.479,200.629388,-14.7658933,672.634,11.947,10.447,11.6682,CANDIDATE
1,1,0,2021,0,3.746332,1.638,0.14613282,0,4395,0.726,201.2040701,-14.6943019,358.223,14.945,12.13,14.5838,CANDIDATE
1,1,0,2019,0,28.24765,38.5,3.43,0,5286,3.57,201.6526072,-14.4257998,1277.94,13.614,11.033,13.2152,CANDIDATE
1,1,0,2019,0,25.3606,3.11,0.277,0,5286,0.815,200.818058,-14.4242673,521.039,14.805,12.615,14.5364,CANDIDATE
1,1,0,2019,0,15.7086,1.96,0.175,0,5286,0.595,200.3573836,-14.4065123,291.378,14.348,11.689,14.0679,CANDIDATE
1,1,0,2019,0,9.886,1.59,0.142,0,5286,0.595,200.3573836,-14.4065123,291.378,14.348,11.689,14.0679,CANDIDATE
1,1,1,2019,0,18.0983,2.17,0.19359443,0,5286,0.863,202.3313765,-14.3594358,611.804,13.441,11.775,13.2026,CONFIRMED
0,1,1,2019,0,18.0971,2.21,0.197,0,5286,1.2247,202.3313765,-14.3594358,611.804,13.441,11.775,13.2026,CONFIRMED
1,1,1,2016,0,12.0156,2.81,0.251,0,5286,1.2247,202.3313765,-14.3594358,611.804,13.441,11.775,13.2026,CANDIDATE
0,1,1,2016,0,12.012,2.6,0.23106432,0,5915,1.21834,202.3313765,-14.3594358,611.804,13.441,11.775,13.2026,CANDIDATE
0,1,0,2016,0,0.946,2.6,0.23106432,0,5336,0.801858,204.3695477,-14.3488709,590.452,14.698,12.72,14.5285,CANDIDATE
1,1,0,2016,0,0.946033,1.81,0.161,0,5286,0.827,204.3695477,-14.3488709,590.452,14.698,12.72,14.5285,CANDIDATE
0,1,0,2016,0,0.94599529,2.6,0.23106432,0,5336,0.801858,204.3695477,-14.3488709,590.452,14.698,12.72,14.5285,CANDIDATE
1,1,0,2018,0,2.667929,50.7,4.52,0,5286,0.94,203.628266,-14.2716133,440.68,12.775,10.976,12.573,CANDIDATE
0,1,0,2016,0,1.063,2.6,0.23106432,0,5286,0.863,204.298679,-14.1806008,657.203,13.371,11.845,12.6728,CANDIDATE
0,1,0,2016,0,0.531704,2,0.18,0,5286,1.06,204.298679,-14.1806008,657.203,13.371,11.845,12.6728,CANDIDATE
1,1,0,2016,0,0.531684,2.13,0.19,0,5286,1.29,204.298679,-14.1806008,657.203,13.371,11.845,12.6728,CANDIDATE
1,1,0,2021,0,24.006249,23.826,2.12561701,0,6150,1.506,200.636318,-14.1493687,289.723,19.65,13.92,17.7746,CANDIDATE
0,1,0,2016,0,1.11562824,2.6,0.23106432,0,5806,1.09339,202.1307681,-14.1262594,361.175,12.605,10.907,12.3532,CANDIDATE
1,1,0,2016,0,1.115563,1.29,0.115,0,5286,0.98,202.1307681,-14.1262594,361.175,12.605,10.907,12.3532,CANDIDATE
0,1,0,2016,0,1.115,2.6,0.23106432,0,5806,1.09339,202.1307681,-14.1262594,361.175,12.605,10.907,12.3532,CANDIDATE
0,1,0,2016,0,1.115485,1.6,0.14,0,5286,1.1,202.1307681,-14.1262594,361.175,12.605,10.907,12.3532,CANDIDATE
0,1,0,2018,0,24.462656,13.6,1.21,0,5286,0.68,209.40894,-13.9427014,928.672,13.478,10.693,13.1347,CANDIDATE
1,1,0,2018,0,24.482,28.2,2.52,0,5286,2.763,209.40894,-13.9427014,928.672,13.478,10.693,13.1347,CANDIDATE
0,1,0,2016,0,0.779,2.6,0.23106432,0,5286,0.863,205.0089966,-13.9320171,264.78,16.034,11.197,14.9494,CANDIDATE
1,1,0,2016,0,0.77923,0.87,0.078,0,5286,0.863,205.0089966,-13.9320171,264.78,16.034,11.197,14.9494,CANDIDATE
1,1,0,2016,0,12.666,2.6,0.23106432,0,5690,0.948236,211.4712473,-13.7793982,697.264,14.506,12.612,14.2814,CANDIDATE
1,1,0,2016,0,0.876,2.6,0.23106432,0,5849,1.49707,203.6372848,-13.7126707,599.351,12.94,11.256,12.7204,CANDIDATE
1,1,0,2016,0,3.26945,3.9,0.35,0,5286,0.276,198.5529306,-13.7068228,170.258,19.27,13.59,17.5202,CANDIDATE
0,1,0,2016,0,3.269,2.6,0.23106432,0,3201,0.263126,198.5529306,-13.7068228,170.258,19.27,13.59,17.5202,CANDIDATE
1,1,0,2019,0,4.07337,0.928,0.0828,0,5286,0.794,199.6708697,-13.4961732,154.177,12.211,9.908,11.9581,CANDIDATE
1,1,0,2016,0,21.6768,2.87,0.256,0,5286,1.003,198.9124602,-12.8270262,618.856,14.024,12.306,13.8233,CANDIDATE
0,1,0,2016,0,21.677,2.6,0.23106432,0,5751,0.968677,198.9124602,-12.8270262,618.856,14.024,12.306,13.8233,CANDIDATE
1,1,0,2019,0,6.80213,1.82,0.162,0,5286,0.379,197.6597732,-12.7798456,112.258,16.67,11.698,15.0956,CANDIDATE
0,1,0,2016,0,6.883,2.6,0.23106432,0,4900,1.76623,207.4185115,-12.7382191,2424.48,16.646,14.121,16.383,CANDIDATE
1,1,0,2016,0,6.88385,8.3,0.74,0,5286,0.743,207.4185115,-12.7382191,2424.48,16.646,14.121,16.383,CANDIDATE
1,1,1,2019,0,34.885,1.6,0.14274244,0,5286,0.863,202.488752,-12.7347749,283.29,13.672,11.366,13.3118,CONFIRMED
0,1,1,2016,0,15.381,2.6,0.23106432,0,5079,0.752111,202.488752,-12.7347749,283.29,13.672,11.366,13.3118,CANDIDATE
1,1,1,2016,0,15.3866,2.41,0.215,0,5286,0.758,202.488752,-12.7347749,283.29,13.672,11.366,13.3118,CANDIDATE
1,1,0,2019,0,11.52898,3.93,0.351,0,5286,0.533,204.3571304,-12.2111141,235.002,17.73,12.634,16.0427,CANDIDATE
1,1,0,2019,0,3.44791,1.46,0.13,0,5286,0.637,205.9108687,-12.2014333,194.771,14.206,11.062,13.6712,CANDIDATE
1,1,0,2019,0,14.4307,2.28,0.203,0,5286,0.986,203.5568283,-12.1919577,469.49,13.255,11.688,13.03,CANDIDATE
0,1,0,2016,0,8.121,2.6,0.23106432,0,5672,1.04659,202.131366,-12.1073328,688.583,14.238,12.464,13.9192,CANDIDATE
1,1,0,2016,0,8.12088,2.69,0.24,0,5286,1.101,202.131366,-12.1073328,688.583,14.238,12.464,13.9192,CANDIDATE
1,1,0,2016,0,13.485,1.67,0.149,0,5286,0.879,205.7330059,-11.9943775,368.464,13.437,11.326,13.1083,CANDIDATE
0,1,0,2016,0,13.484958,1.56669509,0.14,0,5378,0.843263,205.7330059,-11.9943775,368.464,13.437,11.326,13.1083,CANDIDATE
0,1,0,2016,0,13.479,2.6,0.23106432,0,5196,0.915477,205.7330059,-11.9943775,368.464,13.437,11.326,13.1083,CANDIDATE
1,1,0,2021,0,17.732736,23.212,2.0708395,0,5650,1.684,207.9180889,-11.9692128,1016.28,14.134,12.243,13.8972,CANDIDATE
1,1,0,2019,0,1.096473,78,7,0,5286,1.913,204.3848264,-11.8678329,1865.48,13.794,12.581,13.5325,CANDIDATE
1,1,1,2018,0,4.162764,1.5,0.13,0,5286,0.83,206.5823122,-11.5563527,221.753,12.656,10.657,12.45,CANDIDATE
1,1,0,2019,0,13.7043,1.3,0.12,0,5286,1.014,204.4388528,-11.4446549,247.376,11.897,10.204,11.6398,CANDIDATE
1,1,0,2016,0,13.52583,2.49,0.222,0,5286,0.927,202.1678472,-11.399279,393.306,13.504,11.538,13.1124,CANDIDATE
0,1,0,2016,0,13.524,2.6,0.23106432,0,5531,0.913819,202.1678472,-11.399279,393.306,13.504,11.538,13.1124,CANDIDATE
0,1,0,2016,0,13.52475,2.27671392,0.2,0,5570,0.888236,202.1678472,-11.399279,393.306,13.504,11.538,13.1124,CANDIDATE
1,1,0,2016,0,14.311,2.6,0.23106432,0,4076,0.614558,200.8482825,-11.3748144,119.379,13.862,10.398,13.1644,CANDIDATE
1,1,0,2021,0,21.379793,2.088,0.1862792,0,4722,0.698,201.8001504,-11.2472248,494.551,15.32,12.807,14.9308,CANDIDATE
1,1,0,2016,0,8.853025,14.4,1.28,0,5286,0.87,205.901248,-11.2236222,701.022,14.202,12.319,13.9429,CANDIDATE
0,1,0,2016,0,8.85007649,2.6,0.23106432,0,5639,1.12685,205.901248,-11.2236222,701.022,14.202,12.319,13.9429,CANDIDATE
0,1,0,2016,0,8.853,2.6,0.23106432,0,5639,1.12685,205.901248,-11.2236222,701.022,14.202,12.319,13.9429,CANDIDATE
0,1,0,2016,0,2.58166013,2.6,0.23106432,0,4998,0.86975,204.4397379,-11.1925496,285.382,13.337,11.114,13.0523,CANDIDATE
1,1,0,2016,0,2.581467,5.7,0.51,0,5286,0.78,204.4397379,-11.1925496,285.382,13.337,11.114,13.0523,CANDIDATE
0,1,0,2016,0,2.581,2.6,0.23106432,0,4998,0.86975,204.4397379,-11.1925496,285.382,13.337,11.114,13.0523,CANDIDATE
0,1,0,2016,0,2.581,2.6,0.23106432,0,4076,0.757718,204.4414384,-11.1922123,291.948,15.138,11.868,14.6831,FALSE POSITIVE
1,1,0,2016,0,2.58148,5.38,0.48,0,4076,0.757718,204.4414384,-11.1922123,291.948,15.138,11.868,14.6831,FALSE POSITIVE
0,1,0,2016,0,14.069,2.6,0.23106432,0,5286,0.863,208.7531273,-11.0799874,264.78,11.798,9.883,12.0739,CANDIDATE
0,1,0,2016,0,14.07277587,2.6,0.23106432,0,5286,0.863,208.7531273,-11.0799874,264.78,11.798,9.883,12.0739,CANDIDATE
0,1,0,2016,0,14.069121,1.8,0.16,0,5286,0.84,208.7531273,-11.0799874,264.78,11.798,9.883,12.0739,CANDIDATE
1,1,0,2016,0,14.06928,1.83,0.163,0,5286,0.876,208.7531273,-11.0799874,264.78,11.798,9.883,12.0739,CANDIDATE
0,1,0,2016,0,14.069759,1.86705079,0.17,0,5343,0.890011,208.7531273,-11.0799874,264.78,11.798,9.883,12.0739,CANDIDATE
1,1,0,2018,0,18.155653,55,4.91,0,5286,0.83,198.0748597,-11.0478053,664.868,13.967,12.25,13.8501,CANDIDATE
1,1,0,2016,0,6.373,2.6,0.23106432,0,6518,0.991065,197.8574379,-11.0424912,3353.73,16.9202,15.193,16.8307,CANDIDATE
1,1,0,2016,0,3.021944,10.8,0.964,0,5286,1.082,204.8157607,-10.9070038,434.609,12.97,11.288,12.6728,CANDIDATE
0,1,0,2016,0,3.021795,45.9,4.09,0,5286,1.09,204.8157607,-10.9070038,434.609,12.97,11.288,12.6728,CANDIDATE
0,1,0,2016,0,3.02164122,2.6,0.23106432,0,5975,1.05594,204.8157607,-10.9070038,434.609,12.97,11.288,12.6728,CANDIDATE
0,1,0,2016,0,7.783286,155.7,13.89,0,5286,3.83,205.8579439,-10.8969688,590.762,12.038,9.468,11.7297,CANDIDATE
0,1,0,2016,0,7.785,2.6,0.23106432,0,4726,3.88144,205.8579439,-10.8969688,590.762,12.038,9.468,11.7297,CANDIDATE
1,1,0,2016,0,7.78608,10.9,0.972,0,5286,3.34,205.8579439,-10.8969688,590.762,12.038,9.468,11.7297,CANDIDATE
0,1,0,2016,0,7.785227,7.72094189,0.69,0,5084,1.817689,205.8579439,-10.8969688,590.762,12.038,9.468,11.7297,CANDIDATE
0,1,2,2019,0,15.2841,1.12,0.09991971,0,5286,0.863,205.4445125,-10.8625468,320.07,12.488,10.857,12.2038,CONFIRMED
0,1,2,2019,0,15.2841,1.39,0.124,0,5286,0.9757,205.4445125,-10.8625468,320.07,12.488,10.857,12.2038,CONFIRMED
1,1,2,2019,0,15.28078,1.26,0.11240986,0,6004,0.98,205.4445125,-10.8625468,320.07,12.488,10.857,12.2038,CONFIRMED
0,1,2,2021,0,23.226001,2.24459533,0.2,0,5928,0.952744,205.4445125,-10.8625468,320.07,12.488,10.857,12.2038,CONFIRMED
0,1,2,2021,0,23.2259,2.31,0.206,0,5286,0.9757,205.4445125,-10.8625468,320.07,12.488,10.857,12.2038,CONFIRMED
0,1,2,2021,0,23.24110566,2.6,0.23106432,0,6055,0.94987,205.4445125,-10.8625468,320.07,12.488,10.857,12.2038,CONFIRMED
1,1,2,2021,0,23.228555,2.32,0.20697689,0,6004,0.98,205.4445125,-10.8625468,320.07,12.488,10.857,12.2038,CONFIRMED
0,1,2,2021,0,23.226,2.6,0.23106432,0,6055,0.94987,205.4445125,-10.8625468,320.07,12.488,10.857,12.2038,CONFIRMED
0,1,2,2021,0,23.226,2.3,0.21,0,5286,0.95,205.4445125,-10.8625468,320.07,12.488,10.857,12.2038,CONFIRMED
1,1,0,2019,0,6.77145,15.2,1.36,0,5286,0.797,207.7210252,-10.7983689,499.853,14.72,12.495,14.4321,CANDIDATE
1,1,0,2016,0,4.54462,6.6,0.59,0,5286,0.487,205.6712596,-10.7690389,168.953,19.3,13.717,17.579,CANDIDATE
0,1,0,2016,0,4.545,2.6,0.23106432,0,3258,0.248786,205.6712596,-10.7690389,168.953,19.3,13.717,17.579,CANDIDATE
1,1,0,2016,0,0.72436144,2.6,0.23106432,0,3276,0.650416,202.6413,-10.5554017,98.10119,16.31,10.508,14.4674,CANDIDATE
1,1,0,2021,0,12.346663,2.345,0.20920725,0,5685,1.011,204.0629419,-10.2196639,803.651,14.735,12.821,14.399,CANDIDATE
1,1,0,2019,0,31.4782,2.6,0.23,0,5286,0.7556,198.2697369,-10.1126111,352.373,14.347,11.855,13.8002,CANDIDATE
1,1,0,2019,0,6.02226,2.02,0.18,0,5286,0.9738,209.8195173,-10.0721736,432.644,13.707,11.655,13.2923,CANDIDATE
1,1,2,2021,0,0.578657,1.2,0.10705701,0,5765,0.93,210.6376171,-10.0236852,561.929,13.976,12.292,13.8326,CONFIRMED
1,1,2,2021,0,11.811437,2.3,0.20519261,0,5765,0.93,210.6376171,-10.0236852,561.929,13.976,12.292,13.8326,CONFIRMED
0,1,2,2021,0,11.81387,2.67,0.238,0,5286,0.948,210.6376171,-10.0236852,561.929,13.976,12.292,13.8326,CONFIRMED
1,1,0,2017,0,4.352428,16.6,1.48,0,5286,0.67,200.290373,-9.9491899,212.88,13.907,10.743,13.4726,FALSE POSITIVE
0,1,0,2017,0,4.35244,14.07,1.255,0,4459,0.764238,200.290373,-9.9491899,212.88,13.907,10.743,13.4726,FALSE POSITIVE
1,1,0,2017,0,2.851702,2.16,0.193,0,5286,0.303,202.3909815,-9.8106709,100.833,16.754,11.412,15.2613,CANDIDATE
0,1,0,2017,0,2.85177,3.34,0.298,0,3288,0.387653,202.3909815,-9.8106709,100.833,16.754,11.412,15.2613,CANDIDATE
1,1,0,2021,0,11.090822,1.818,0.16219138,0,5763,0.989,202.8168022,-9.7530058,593.791,13.779,12.207,13.6846,CANDIDATE
1,1,0,2016,0,13.83851,8.26,0.737,0,5286,2.65,199.5780236,-9.6918696,759.054,12.704,10.647,12.423,CANDIDATE
0,1,0,2016,0,13.843,2.6,0.23106432,0,5500,2.5315,199.5780236,-9.6918696,759.054,12.704,10.647,12.423,CANDIDATE
0,1,0,2016,0,13.843725,6.76064604,0.6,0,5465,1.641721,199.5780236,-9.6918696,759.054,12.704,10.647,12.423,CANDIDATE
0,1,0,2016,0,13.843678,21.4,1.91,0,5286,0.81,199.5780236,-9.6918696,759.054,12.704,10.647,12.423,CANDIDATE
0,1,0,2016,0,0.32814902,2.6,0.23106432,0,5793,1.10379,210.272978,-9.5402384,400.006,12.896,11.053,12.5721,CANDIDATE
0,1,0,2016,0,0.984,2.6,0.23106432,0,5793,1.10379,210.272978,-9.5402384,400.006,12.896,11.053,12.5721,CANDIDATE
1,1,0,2016,0,0.32815384,17.1,1.53,0,5286,1.168,210.272978,-9.5402384,400.006,12.896,11.053,12.5721,CANDIDATE
0,1,0,2016,0,0.328152,14.79153996,1.32,0,5759,0.990035,210.272978,-9.5402384,400.006,12.896,11.053,12.5721,CANDIDATE
